"접수연도","자치구코드","자치구명","법정동코드","법정동명","지번구분","지번구분명","본번","부번","건물명","계약일","물건금액(만원)","건물면적(㎡)","토지면적(㎡)","층","권리구분","취소일","건축년도","건물용도","신고구분","신고한 개업공인중개사 시군구명"
"2026","11620","관악구","10100","봉천동","1","대지","1718","0005","슈프림더하이움","20260105","64628","81.3","99.000000","3","","","2025","오피스텔","중개거래","경기 양주시"
"2026","11290","성북구","13900","석관동","1","대지","0340","0244","스타캐슬","20260105","31000","41.26","31.000000","2","","","2019","연립다세대","중개거래","서울 성북구"
"2026","11410","서대문구","11700","연희동","1","대지","0078","0004","시아루비움","20260105","45000","65.87","27.000000","4","","","2004","연립다세대","중개거래","서울 서대문구, 서울 영등포구"
"2026","11350","노원구","10300","공릉동","1","대지","0707","0000","시영2단지(라이프)아파트","20260105","34300","39.6","0.000000","8","","","1994","아파트","중개거래","서울 노원구"
"2026","11260","중랑구","10600","신내동","1","대지","0661","0000","신내11대명","20260105","50500","59.76","0.000000","5","","","1996","아파트","중개거래","서울 강남구"
"2026","11680","강남구","11500","수서동","1","대지","0736","0000","신동아","20260105","185000","39.51","0.000000","4","","","1992","아파트","중개거래","서울 강남구"
"2026","11500","강서구","10900","방화동","1","대지","0796","0000","신동아","20260105","74500","84.81","0.000000","10","","","1995","아파트","중개거래","서울 강서구"
"2026","11710","송파구","10300","풍납동","1","대지","0220","0002","신동아파밀리에","20260105","70000","59.36","0.000000","8","","","1993","아파트","중개거래","서울 송파구"
"2026","11710","송파구","11400","마천동","1","대지","0026","0015","신여명(가,나동)","20260105","21000","29.9","26.000000","4","","","2013","연립다세대","중개거래","서울 송파구"
"2026","11710","송파구","10300","풍납동","1","대지","0401","0001","쌍용","20260105","120000","84.86","0.000000","6","","","1994","아파트","중개거래","서울 송파구"
"2026","11560","영등포구","13300","대림동","1","대지","0717","0000","쌍용플래티넘S","20260105","10000","18.24","0.000000","3","","","2013","아파트","중개거래","서울 영등포구"
"2026","11590","동작구","10700","사당동","1","대지","0044","0107","썬캐슬","20260105","57500","52.68","32.000000","2","","","2023","연립다세대","중개거래","서울 동작구"
"2026","11620","관악구","10100","봉천동","1","대지","1515","0004","아크로팰리스","20260105","32800","28.24","18.000000","4","","","2020","연립다세대","중개거래","서울 관악구"
"2026","11305","강북구","10300","수유동","1","대지","0092","0008","어반빌리움 수유","20260105","11641","17.01","28.470000","5","","","2021","오피스텔","직거래",""
"2026","11710","송파구","10800","문정동","1","대지","0105","0013","에스비펠리채","20260105","42900","41.06","24.000000","2","","","2019","연립다세대","중개거래","서울 송파구"
"2026","11305","강북구","10100","미아동","1","대지","1353","0000","에스케이북한산시티","20260105","66000","84.71","0.000000","18","","","2004","아파트","중개거래","서울 강북구"
"2026","11230","동대문구","10600","장안동","1","대지","0390","0012","에이원빌리지3단지","20260105","42000","55.5","31.000000","3","","","2017","연립다세대","중개거래","서울 동대문구"
"2026","11560","영등포구","11000","여의도동","1","대지","0017","0000","여의도 the？ 아일랜드 파크","20260105","153000","151.76","194.430000","9","","","2006","오피스텔","중개거래","서울 영등포구"
"2026","11560","영등포구","11000","여의도동","1","대지","0017","0000","여의도 the？ 아일랜드 파크","20260105","153000","151.76","194.430000","9","","20260120","2006","오피스텔","중개거래","서울 영등포구"
"2026","11560","영등포구","11800","도림동","1","대지","0821","0000","영등포아트자이","20260105","151000","84.974","0.000000","16","","","2014","아파트","중개거래","서울 영등포구"
"2026","11560","영등포구","13200","신길동","1","대지","0089","0119","영모던빌","20260105","40000","30","19.000000","5","","","2017","연립다세대","직거래",""
"2026","11710","송파구","11100","방이동","1","대지","0089","0000","올림픽선수기자촌2단지","20260105","330000","100.31","0.000000","13","","","1988","아파트","중개거래","서울 강동구, 서울 송파구"
"2026","11710","송파구","11100","방이동","1","대지","0089","0000","올림픽선수기자촌2단지","20260105","330000","100.82","0.000000","9","","","1988","아파트","중개거래","서울 송파구"
"2026","11380","은평구","11400","진관동","1","대지","0088","0000","우물골2단지두산위브(209~222동)BL2-8","20260105","87900","84.51","0.000000","8","","","2009","아파트","중개거래","서울 은평구"
"2026","11530","구로구","10100","신도림동","1","대지","0639","0000","우성2","20260105","103000","84.82","0.000000","4","","","1996","아파트","중개거래","서울 강서구, 서울 구로구"
"2026","11500","강서구","10600","내발산동","1","대지","0657","0000","우장산힐스테이트","20260105","120000","59.98","0.000000","1","","","2005","아파트","중개거래","서울 강서구"
"2026","11350","노원구","10500","상계동","1","대지","1255","0000","은빛1단지","20260105","41500","49.77","0.000000","12","","","1998","아파트","중개거래","서울 노원구"
"2026","11350","노원구","10500","상계동","1","대지","1256","0000","은빛2단지","20260105","53800","59.95","0.000000","9","","","1998","아파트","중개거래","서울 노원구"
"2026","11215","광진구","10200","능동","1","대지","0165","0000","(165-0)","20260105","42000","45.78","36.000000","3","","","2006","연립다세대","중개거래","서울 광진구"
"2026","11230","동대문구","10600","장안동","1","대지","0289","0008","카라하우스","20260105","43600","53.41","33.000000","4","","","2015","연립다세대","중개거래","서울 동대문구"
"2026","11215","광진구","10500","자양동","1","대지","0788","0000","자양7차현대홈타운","20260105","154000","59.94","0.000000","7","","","2001","아파트","중개거래","서울 광진구"
"2026","11590","동작구","10200","상도동","1","대지","0415","0000","중앙하이츠빌","20260105","147000","123.602","0.000000","12","","","2003","아파트","중개거래","서울 동작구, 서울 성동구"
"2026","11410","서대문구","11800","홍은동","1","대지","0453","0002","풍림2","20260105","57000","58.5","0.000000","2","","","1990","아파트","중개거래","서울 강남구, 서울 서대문구"
"2026","11410","서대문구","10200","충정로3가","1","대지","0477","0000","충림예하임","20260105","85000","84.6","0.000000","5","","","2010","아파트","중개거래","서울 서대문구"
"2026","11545","금천구","10200","독산동","1","대지","0936","0003","해비치빌(936-3)","20260105","35000","55.12","33.000000","3","","","2014","연립다세대","중개거래","서울 금천구"
"2026","11500","강서구","10200","등촌동","1","대지","0642","0000","제일(코오롱)","20260105","86000","84.83","0.000000","3","","","1999","아파트","중개거래","서울 강서구"
"2026","11500","강서구","10100","염창동","1","대지","0270","0001","태영","20260105","80000","59.97","0.000000","15","","","1999","아파트","중개거래","서울 강서구"
"2026","11740","강동구","10900","천호동","1","대지","0289","0043","지에스하우징허브","20260105","39000","26.31","17.000000","3","","","2016","연립다세대","중개거래","경기 안양시 동안구, 서울 강동구"
"2026","11650","서초구","10200","양재동","1","대지","0398","0000","지니하우스2","20260105","78200","45.09","24.000000","5","","","2020","연립다세대","중개거래","서울 서초구"
"2026","11230","동대문구","10400","전농동","1","대지","0127","0134","태성골드빌(127-134)","20260105","73500","36.15","32.000000","2","","","2019","연립다세대","중개거래","서울 동대문구"
"2026","11470","양천구","10100","신정동","1","대지","0319","0026","젠트리빌 업무복합시설","20260105","82600","59.24","81.550000","13","","","2023","오피스텔","직거래",""
"2026","11710","송파구","10100","잠실동","1","대지","0311","0025","(311-25)","20260105","36000","20.9","10.000000","3","","","2002","연립다세대","중개거래","서울 송파구"
"2026","11290","성북구","10300","돈암동","1","대지","0609","0001","한진(609-1)","20260105","103000","152.25","0.000000","14","","","1998","아파트","중개거래","서울 성북구"
"2026","11710","송파구","10100","잠실동","1","대지","0226","0004","(226-4)","20260105","59990","29.43","18.000000","4","","","2019","연립다세대","중개거래","서울 송파구"
"2026","11710","송파구","10800","문정동","1","대지","0028","0002","청송하이츠빌(A동)","20260105","48000","76.44","34.000000","2","","","2002","연립다세대","직거래",""
"2026","11215","광진구","10100","중곡동","1","대지","0074","0002","해피팰리스","20260105","41500","49.84","33.000000","2","","","2015","연립다세대","중개거래","서울 광진구"
"2026","11380","은평구","10100","수색동","1","대지","0418","0000","DMCSKVIEW","20260105","134500","59.986","0.000000","7","","","2023","아파트","중개거래","서울 은평구"
"2026","11200","성동구","10700","행당동","1","대지","0346","0000","행당한진타운","20260105","189000","114.62","0.000000","4","","","2000","아파트","중개거래","서울 성동구"
"2026","11170","용산구","11200","원효로1가","1","대지","0012","0010","청하펠리스","20260105","79700","12.23","8.000000","4","","","2013","연립다세대","중개거래","서울 용산구"
"2026","11320","도봉구","10700","창동","1","대지","0746","0031","플로렌스빌","20260105","24000","42.57","21.000000","3","","","2016","연립다세대","중개거래","서울 도봉구"
